product_name	no_of_stars	review_title	review_date	review_place	review_helpful	review_body
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Motul Rocks	2019-10-01	India		   Easy to apply to the chain. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Better price	2019-09-25	India		   Portable 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Recommended for high powered bikes	2018-11-07	India		   Smooth chain operation. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Lubricates well but does not last long.	2019-05-30	India		   Not sure how long it lasts but does a fine job. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Nice	2019-11-07	India		   Nice 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2018-07-30	India		   Authentic product. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Good	2019-07-09	India		   Good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Jkkas	2019-07-01	India		   All are good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Very good	2019-07-19	India		   Very good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	2	I want to replace	2019-10-25	India		   I got both the lube instead of chain clean 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Three Stars	2017-06-25	India		   nice 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Costly	2019-11-02	India		   Very costly 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Srinidhi	2017-08-31	India		   Quality product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Nice product	2019-08-17	India		   Good product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good product	2019-09-17	India		   Good product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Very cheap packing it was not aspected by amazon	2017-07-21	India	One	   The pacakage of product was very low quality . Oil is spread inside the package. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Nice	2019-11-03	India		   Good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good one	2018-06-21	India		   Good product, worth buying. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Best	2019-10-19	India		   Best 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good as usual	2019-11-15	India		   Good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-07-26	India		   Awesome Package!! Best in Class!! 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Well product	2019-11-06	India		   Good for bike chain 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good for bike chain.	2020-03-01	India		   Osm product easy to used. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Value for money	2020-03-01	India		   Nice product handy to use 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	good product	2019-05-23	India		   motul chain lube is the best 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good product poor packing	2019-07-17	India		   Good product by motul. Amazon packing was poor 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Ok	2019-10-27	India		   Ok 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good	2019-04-13	India		   Need to buy a brush along with this 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2018-04-24	India		   the nice thing, last more than 800km for 1 time lube 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	The best	2017-09-21	India		   Best lube for your bike!Simply go for it 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Very good product	2019-08-22	India		   Very good product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Nice product with good quality	2019-08-31	India		   Good quality go for it 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Very Good	2016-01-13	India	One	   Product is very good and lubricates the chain very well. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Original product	2019-12-28	India		   Received original product. Cost RS :- 245₹  include delivery...... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-09-18	India		   Good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Reliable	2019-10-14	India		   Always Prefered by me...! 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	This product local guality	2019-05-22	India		   Dislike 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	2	bad deal	2018-03-14	India		   priced more than its MRP. not a good deal. unable to return also. but received sooner 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2018-10-01	India		   Worth to buy 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	good product	2019-07-29	India		   i got at good price 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Did not received nozzle pipe to spray	2020-07-17	India		   Did not recieved nozzle pipe to spray 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Three Stars	2016-01-03	India		   Would be a great product if quantity increase is seen 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	super	2019-07-25	India		   super 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	A must have and essential product for bike care	2019-04-22	India		   Awesome brand Awesome product 😊 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Worth It!!!	2019-10-06	India		   Bikers know it. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good product	2019-11-27	India		   Good experience 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-01-12	India		   Excellent 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Motul C2 is the Best lube.	2017-07-03	India	One	   Motul C2 is the Best lube...when compared to other brands... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Its the best one.	2018-05-20	India		   Its the best one.. I'll recommend it especially fpr Royal Enfield and other bikes too.. its lubes the chain so well n long... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	One Star	2016-10-14	India	3	   The seal was open and it was 40% empty. Very pathetic 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Excellent	2018-10-19	India		   Excellent 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Four Stars	2018-08-01	India		   that nice for my tvs 160 apache 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2016-08-24	India	One	   Product was good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-02-20	India		   Excellent lubricant. It makes the chain smooth. But does stay for longer period. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Leaked product	2018-06-24	India		   Samaged package receivedLeaked product from inside and no return policy available 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good product	2019-09-11	India		   Good product which increases your chain life 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Four Stars	2016-09-14	India	One	   Excellent lube very smooth while riding iam used for my hardtail Firefox cycle 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good product	2019-08-17	India		   Nice one 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	I am using for my pulser 150 dts	2019-09-03	India		   Nice easy to use 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Spray leakage	2018-12-28	India		   Leakage is happing and the product is not good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good product	2019-01-30	India		   Good product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Bindas	2019-11-03	India		   Bindas 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Worth..	2019-09-13	India		   Nice 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Nice product	2017-05-17	India		   Great product. Felt the smoothness in bike riding as i applied the chain lube. Also helpd raise milage by 3kmpl 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2018-05-06	India		   Thanku original n quantity is intact like local shops. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Three Stars	2017-04-08	India		   Ok 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2016-11-19	India		   Works pretty well 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2016-12-21	India		   It's the best! 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Ori	2019-01-31	India		   Original product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Not good	2020-03-07	India		   Very sticky lubricant 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Packaging was pathetic	2018-08-08	India		   Packaging was so bad cap was not closed liquid was leaked inside nozzle stick was broken 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Happy customer	2018-10-16	India		   Usefull and non greasy product... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Four Stars	2016-12-12	India		   it worked for my Apache RTR bike. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Avrej product	2020-03-21	India		   Avrej product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Very useful	2018-08-28	India		   Person who love their machine go for it 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Nice product	2019-05-13	India		   Little expensive but useful 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Nice work	2020-07-25	India		   Delivery is good but package is not decent 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	good bargain so bought it	2017-07-21	India		   does what it is meant to. good bargain so bought it here 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Value for money	2020-03-04	India		   Value for money 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2016-12-29	India		   Good Lubricant for bike clean and neat . 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Overall good	2020-03-02	India		   Overall good product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Four Stars	2017-12-13	India		   Good! 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good	2019-10-08	India		   Good product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Great product	2017-08-25	India		   Awsome productWorks perfectlyHas to be used frequently in rainy and muddy places 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	My review	2018-08-27	India		   There was a leak in nozzle while spraying, think the product is defective 😐 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	2	Poor delivery	2017-01-24	India		   The product that was delivered was defective. The cap of the product was broken. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good	2019-11-20	India		   Good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good	2020-02-06	India		   Like 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good	2019-09-27	India		   Good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	nice product	2018-10-16	India		   nice product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	A must have	2019-01-16	India		   It's sticky property helps to adhere to the chain 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	very good product by motul	2016-02-25	India	One	   very good product by motul. ill buy this again. previously i was using 3M chain lube, but this one is much better. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Like	2019-02-02	India		   Like 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Four Stars	2018-04-08	India		   Best one. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Okay okay	2018-06-16	India		   Didn't find lubricant upto the mark. Quite less smoothness than others. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-04-08	India		   Motul, as usual! 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Missing Nob	2018-09-28	India		   Front nob missing. Which is used for lubricates on the chain(long pipe) 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Nice	2019-10-16	India		   Nice product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	2	Two Stars	2017-07-16	India	One	   Got a leaked product..... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good product	2017-11-06	India		   Best chain lube available in market. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Chain specalist	2017-01-03	India		   Super performance thru this product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	It's work Good 😀👌	2019-10-25	India		   I use in Royal Enfield Himalayan 🏍️ 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good	2020-03-03	India		   Please use after bike wash 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Best Chain Lube	2019-07-02	India		   Superb Chain Lube 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Excellent	2019-10-27	India		   Very nice 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Value for money	2019-08-15	India		   Good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	nice	2017-03-31	India		   nice 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Original	2019-12-22	India		   Very nice product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-11-17	India		   Superb Product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Must have for bike	2018-11-07	India		   Just unbelievable 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Always good	2017-04-11	India		   Always good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good	2018-07-08	India		   Good product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good	2019-04-15	India		   Best product for all bikes. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2018-02-01	India		   amazing delivery by amazon. very good product for bike chain. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-12-08	India		   Best ever lube for all bikes... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Default sealing or already opened cover	2020-07-13	India		   Package with opened seal it's default.. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Go get it	2019-06-08	India		   It’s good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2018-02-08	India		   Works for my CBR 250 for some 400-500 Kms 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Awesome	2020-07-19	India		   Awesome product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-01-22	India		   Amazing & Worth the Price 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-12-27	India		   Too good. I will buy again. Each time i run out of it. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	works fine	2019-02-13	India		   good for honda cb hornet 160r 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good	2018-07-31	India		   Good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Value for money	2019-07-23	India		   Good quality product, 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-05-03	India		   A+++ 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Didn't last long	2017-11-06	India		   I bought this for my Pulsar 200NS. I have barely used it three times and the can is now empty. Not worth for the money I have paid. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Motul is best ever	2016-05-30	India	One	   Motul is best ever for pulsar series...good lube.smooth chaine.less noise and keep maintain my chain always 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Useful	2019-06-12	India		   Very useful 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Best chain lube available in the market	2018-07-12	India		   Good for city use and for highway...Must buy for rainy season... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good product at this price	2019-10-26	India		   Product is good. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	Bad	2019-11-04	India		   Not good 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good Product	2019-07-27	India		   Good product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	easy to use	2019-07-09	India		   easy to use 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-12-27	India		   Product are good . 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	3	Three Stars	2017-09-16	India		   Good product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Five Stars	2017-09-25	India		   Very effective lubricant 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	One Star	2018-03-09	India		   Received damaged product 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Value for money	2019-08-26	India		   Value for money 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Perfect	2018-04-18	India		   Good chain lubrication its non sticky and smooth functioning of chain .. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Super	2019-07-18	India		   Super 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Good. Works for me fine	2017-09-11	India		   Good . Works for me fine. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	best chain lube.....	2016-12-30	India		   2nd time i have got motul chain lube..my bike is running very smooth no sound in chain..nice product by motul . 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Aweso Product but only one issue I ordered two times ...	2017-09-11	India		   Aweso Product but only one issueI ordered two times but I didn't get pipe (strow) for fill on chain. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Product quality	2020-07-09	India		   AMAZING product by Amazon.... 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	opened	2018-10-13	India		   i got it opened....and feels like its been used...1 star 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	1	One Star	2017-10-26	India		   Dont buy 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Refined	2018-07-30	India		   Best quality lubricant I have used to date. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Long lfe	2019-07-07	India		   Nice products 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Used	2018-12-21	India		   Used 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Ok good	2019-07-23	India		   Nyc 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	D Best	2018-11-13	India		   Simply the best 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good Product	2019-07-03	India		   Nice Product. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	4	Four Stars	2016-04-10	India	One	   Excellent product as expected from Motul, packaging and delivery was spot on. No complaints. 
Motul_102981_C2_Chain_Lube_for_bikes_(400_ml)	5	Good Product	2019-10-10	India		   it will last 3 months 
